ID,quality-score,pixels added through insertion/deletion,total number of changed pixels,pixels total in original,changed pixels as percent of pixels in original,number of pixels in bigger image,changed pixels as percent of pixels in bigger image,insertion-deletion-error,total-number-of-changed-pixels,pixels-total-in-original,changed-pixels-as-percent-of-pixels-in-original,number-of-pixels-in-bigger-image,changed-pixels-as-percent-of-pixels-in-bigger-image,count,shifts total,shiftsToTop,shiftsToTopRight,shiftsToRight,shiftsToBottomRight,shiftsToBottom,shiftsToBottomLeft,shiftsToLeft,shiftsToTopLeft,small shifts total,small shiftsToTop,small shiftsToTopRight,small shiftsToRight,small shiftsToBottomRight,small shiftsToBottom,small shiftsToBottomLeft,small shiftsToLeft,small shiftsToTopLeft,big shifts total,big shiftsToTop,big shiftsToTopRight,big shiftsToRight,big shiftsToBottomRight,big shiftsToBottom,big shiftsToBottomLeft,big shiftsToLeft,big shiftsToTopLeft
9367,1,0,0,907024,0.0,907024,0.0,0,0,907024,0.0,907024,0.0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9368,3,19640348,20533914,22380544,91.74895,22380544,91.74895,0,20022378,22380544,89.463326,22380544,89.463326,494,15,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0
9369,1,0,31865,9467746,0.33656374,9467746,0.33656374,0,31865,9467746,0.33656374,9467746,0.33656374,2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9370,2,241782,849663,5514542,15.407681,5756324,14.760514,0,582442,5514542,10.561929,5514542,10.561929,773,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
9371,2,113378,756259,4891646,15.4602165,4891646,15.4602165,0,226443,4891646,4.629178,4891646,4.629178,673,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0
9372,1,0,4329,1100996,0.39318943,1100996,0.39318943,0,4329,1100996,0.39318943,1100996,0.39318943,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9373,1,0,0,3387680,0.0,3387680,0.0,0,0,3387680,0.0,3387680,0.0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9374,1,0,2999,4387592,0.06835184,4387592,0.06835184,0,2999,4387592,0.06835184,4387592,0.06835184,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9375,1,0,5701,1454790,0.39187786,1454790,0.39187786,0,5701,1454790,0.39187786,1454790,0.39187786,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9376,1,10928,13002,2781176,0.4675001,2781176,0.4675001,0,13002,2781176,0.4675001,2781176,0.4675001,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9377,1,10928,14373,1189786,1.2080324,1189786,1.2080324,0,14373,1189786,1.2080324,1189786,1.2080324,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9378,4,10928,14373,1185688,1.2122076,1185688,1.2122076,0,14373,1185688,1.2122076,1185688,1.2122076,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9379,2,0,250073,5802768,4.309547,5802768,4.309547,0,250101,5802768,4.3100295,5802768,4.3100295,2553,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9380,2,1609148,3301666,7320394,45.1023,7320394,45.1023,0,3272923,7320394,44.709656,7320394,44.709656,1479,4,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,1,0
9381,3,8167314,14553623,22380544,65.028015,22380544,65.028015,0,13960530,22380544,62.377975,22380544,62.377975,1360,32,32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0
9384,2,353794,973370,5241342,18.571007,5241342,18.571007,0,907405,5241342,17.312454,5241342,17.312454,843,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9385,2,0,308814,3787918,8.152605,3787918,8.152605,0,308261,3787918,8.138006,3787918,8.138006,703,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9386,2,0,295398,5950296,4.964425,5950296,4.964425,0,295398,5950296,4.964425,5950296,4.964425,1463,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
9390,2,881070,2746928,7969244,34.469116,7969244,34.469116,0,2706885,7969244,33.96665,7969244,33.96665,960,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9392,2,596942,1740360,5361550,32.460014,5361550,32.460014,0,1734054,5361550,32.342403,5361550,32.342403,786,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9398,5,0,7965862,22380544,35.592796,22380544,35.592796,0,7962803,22380544,35.579132,22380544,35.579132,3434,5,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,2,1
9399,2,58738,1285028,2947828,43.592365,2947828,43.592365,0,668348,2947828,22.672558,2947828,22.672558,1098,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0
9401,5,0,7754513,22380544,34.648457,22380544,34.648457,0,7754271,22380544,34.647373,22380544,34.647373,3378,3,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0
9403,1,0,2337,4084340,0.057218548,4084340,0.057218548,0,2337,4084340,0.057218548,4084340,0.057218548,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9404,1,0,624,905658,0.06890018,905658,0.06890018,0,624,905658,0.06890018,905658,0.06890018,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9406,1,0,5464,7941924,0.06879945,7941924,0.06879945,0,5464,7941924,0.06879945,7941924,0.06879945,1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9407,3,1070944,3163834,7962414,39.734608,7962414,39.734608,0,3161317,7962414,39.703,7962414,39.703,1584,5,2,0,0,0,1,1,1,0,2,1,0,0,0,1,0,0,0,3,1,0,0,0,0,1,1,0
9410,2,265004,2315181,6177052,37.480354,6177052,37.480354,0,1121415,6177052,18.154535,6177052,18.154535,981,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0
9411,2,0,95190,22186572,0.4290433,22186572,0.4290433,0,95190,22186572,0.4290433,22186572,0.4290433,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9412,1,0,1903,3741474,0.05086231,3741474,0.05086231,0,1903,3741474,0.05086231,3741474,0.05086231,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9413,1,0,58183,2857672,2.036028,2857672,2.036028,0,58183,2857672,2.036028,2857672,2.036028,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9414,1,2732,3324,1952014,0.17028566,1954746,0.17004767,0,592,1952014,0.030327652,1952014,0.030327652,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9415,2,0,116450,1812682,6.4241824,1812682,6.4241824,0,116450,1812682,6.4241824,1812682,6.4241824,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9418,2,0,13278,2412356,0.5504163,2412356,0.5504163,0,13278,2412356,0.5504163,2412356,0.5504163,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9420,1,0,0,1293602,0.0,1293602,0.0,0,0,1293602,0.0,1293602,0.0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9421,2,80594,2491942,5601966,44.48335,5601966,44.48335,0,1586664,5601966,28.323341,5601966,28.323341,1553,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0
9422,2,0,234116,3565260,6.56659,3565260,6.56659,0,234684,3565260,6.5825214,3565260,6.5825214,1189,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9423,1,0,19194,3636292,0.5278454,3636292,0.5278454,0,21577,3636292,0.5933792,3636292,0.5933792,691,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9426,1,0,23488,1887812,1.2441916,1887812,1.2441916,0,23488,1887812,1.2441916,1887812,1.2441916,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9427,2,478100,931630,2316736,40.21304,2316736,40.21304,0,931630,2316736,40.21304,2316736,40.21304,378,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,1,0
9429,2,405702,1744691,7208382,24.203644,7208382,24.203644,0,835876,7208382,11.595889,7208382,11.595889,1342,134,131,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,132,131,0,1,0,0,0,0,0
9430,2,117476,1527800,7924166,19.280262,7924166,19.280262,0,533592,7924166,6.733731,7924166,6.733731,1472,172,169,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,170,169,0,1,0,0,0,0,0
9431,2,117476,1414523,7088174,19.956099,7088174,19.956099,0,549679,7088174,7.7548747,7088174,7.7548747,1285,152,149,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,150,149,0,1,0,0,0,0,0
9432,2,460342,1902398,7440602,25.567799,7440602,25.567799,0,1195623,7440602,16.068901,7440602,16.068901,1284,56,44,0,3,0,8,1,0,0,2,0,0,2,0,0,0,0,0,54,44,0,1,0,8,1,0,0
9434,1,1366,13136,2771614,0.47394767,2771614,0.47394767,0,2443,2771614,0.08814359,2771614,0.08814359,1380,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9437,1,0,0,1710232,0.0,1710232,0.0,0,0,1710232,0.0,1710232,0.0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9441,1,0,608,2345422,0.02592284,2345422,0.02592284,0,608,2345422,0.02592284,2345422,0.02592284,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9442,1,0,608,1827708,0.033265706,1827708,0.033265706,0,608,1827708,0.033265706,1827708,0.033265706,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9447,1,0,3037,1161100,0.26156232,1161100,0.26156232,0,3037,1161100,0.26156232,1161100,0.26156232,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9450,1,0,345,905658,0.03809385,905658,0.03809385,0,345,905658,0.03809385,905658,0.03809385,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9453,1,0,76381,1943818,3.9294317,1943818,3.9294317,0,76381,1943818,3.9294317,1943818,3.9294317,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9455,1,0,0,2949194,0.0,2949194,0.0,0,0,2949194,0.0,2949194,0.0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9456,2,0,631357,2789372,22.634378,2789372,22.634378,0,631642,2789372,22.644596,2789372,22.644596,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9457,1,4098,8423,1315458,0.64030933,1315458,0.64030933,0,8423,1315458,0.64030933,1315458,0.64030933,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9458,1,0,99254,3822068,2.5968664,3822068,2.5968664,0,99254,3822068,2.5968664,3822068,2.5968664,413,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9465,1,3155460,3205469,5892924,54.39522,5892924,54.39522,0,3205142,5892924,54.38967,5892924,54.38967,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9466,2,1236230,3538355,6039086,58.5909,6039086,58.5909,0,3483463,6039086,57.681957,6039086,57.681957,812,19,1,0,0,0,18,0,0,0,18,0,0,0,0,18,0,0,0,1,1,0,0,0,0,0,0,0
9467,2,1005376,3537405,12324052,28.703264,12324052,28.703264,0,3522159,12324052,28.579554,12324052,28.579554,913,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0
9468,2,1236230,3703434,7066318,52.409668,7066318,52.409668,0,3686852,7066318,52.175007,7066318,52.175007,826,13,0,0,0,0,13,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
9469,2,1565436,4705832,7753416,60.69366,7753416,60.69366,0,4649009,7753416,59.960785,7753416,59.960785,1165,9,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,5,0,0,0,0,0
9471,1,0,0,983520,0.0,983520,0.0,0,0,983520,0.0,983520,0.0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9477,2,0,244483,3776990,6.4729586,3776990,6.4729586,0,244483,3776990,6.4729586,3776990,6.4729586,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9479,2,0,8770,1188420,0.7379546,1188420,0.7379546,0,8759,1188420,0.737029,1188420,0.737029,93,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9480,2,0,365228,1752578,20.839472,1752578,20.839472,0,365228,1752578,20.839472,1752578,20.839472,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9481,1,0,345,1446594,0.023849124,1446594,0.023849124,0,345,1446594,0.023849124,1446594,0.023849124,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9482,2,21856,926401,4779634,19.382257,4779634,19.382257,0,889367,4779634,18.60743,4779634,18.60743,635,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
9483,2,0,208092,2915044,7.1385546,2915044,7.1385546,0,208092,2915044,7.1385546,2915044,7.1385546,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9484,2,3057108,4055192,8432318,48.091072,8432318,48.091072,0,3841965,8432318,45.562386,8432318,45.562386,1280,30,0,0,0,12,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9485,2,407068,1076455,2525734,42.619495,2525734,42.619495,0,1076170,2525734,42.608208,2525734,42.608208,1025,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
9486,1,407068,1209648,2525734,47.89293,2525734,47.89293,0,1113369,2525734,44.081005,2525734,44.081005,1013,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0
9487,4,0,645673,2887724,22.359236,2887724,22.359236,0,645673,2887724,22.359236,2887724,22.359236,1041,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9488,1,0,33994,2027144,1.6769406,2027144,1.6769406,0,33994,2027144,1.6769406,2027144,1.6769406,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9490,1,0,45747,1988896,2.3001204,1988896,2.3001204,0,45747,1988896,2.3001204,1988896,2.3001204,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9492,2,2577642,7472991,15539616,48.08993,15539616,48.08993,0,6216439,15539616,40.003815,15539616,40.003815,1150,23,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,2
9493,2,759496,2411144,6999384,34.447945,6999384,34.447945,0,2402475,6999384,34.324093,6999384,34.324093,1272,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,1
9495,1,885168,1556718,5757690,27.037199,5757690,27.037199,0,1457378,5757690,25.311852,5757690,25.311852,527,31,31,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9497,1,0,0,6761700,0.0,6761700,0.0,0,0,6761700,0.0,6761700,0.0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9503,1,0,72543,4122588,1.7596471,4122588,1.7596471,0,71843,4122588,1.7426674,4122588,1.7426674,3338,3,0,0,1,0,0,0,2,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
9504,1,0,1698,1223936,0.13873275,1223936,0.13873275,0,1698,1223936,0.13873275,1223936,0.13873275,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9505,1,0,1996,2555786,0.078097306,2555786,0.078097306,0,1996,2555786,0.078097306,2555786,0.078097306,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9506,2,922050,2906565,7529392,38.60292,7529392,38.60292,0,2240923,7529392,29.762337,7529392,29.762337,1054,43,6,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,43,6,0,0,0,37,0,0,0
9507,2,504054,1244315,5947564,20.921423,5947564,20.921423,0,1211476,5947564,20.36928,5947564,20.36928,1326,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9508,2,128404,2794079,4588394,60.89449,4588394,60.89449,0,1713611,4588394,37.34664,4588394,37.34664,1910,178,177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,177,177,0,0,0,0,0,0,0
9509,1,0,0,1941086,0.0,1941086,0.0,0,0,1941086,0.0,1941086,0.0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9510,2,389310,4992884,14419496,34.625923,14419496,34.625923,0,2490120,14419496,17.26912,14419496,17.26912,1289,79,76,1,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,76,76,0,0,0,0,0,0,0
9512,2,122940,704548,1648762,42.73194,1648762,42.73194,0,703737,1648762,42.68275,1648762,42.68275,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9513,2,0,321296,3091258,10.393698,3091258,10.393698,0,321296,3091258,10.393698,3091258,10.393698,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9515,2,0,501913,4671720,10.743645,4671720,10.743645,0,501913,4671720,10.743645,4671720,10.743645,412,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0
9516,2,0,10741401,22380544,47.994373,22380544,47.994373,0,10548975,22380544,47.13458,22380544,47.13458,1404,22,1,0,19,0,0,0,1,1,15,0,0,15,0,0,0,0,0,7,1,0,4,0,0,0,1,1
9519,2,135234,609339,1880982,32.39473,1880982,32.39473,0,503043,1880982,26.743637,1880982,26.743637,446,38,0,0,0,0,38,0,0,0,15,0,0,0,0,15,0,0,0,23,0,0,0,0,23,0,0,0
9520,2,467172,1053410,2828986,37.23631,2828986,37.23631,0,1053410,2828986,37.23631,2828986,37.23631,340,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
9521,1,0,28312,4169032,0.6791025,4169032,0.6791025,0,28312,4169032,0.6791025,4169032,0.6791025,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9522,5,498590,2819918,5343792,52.76998,5842382,48.266582,0,1227628,5343792,22.972975,5343792,22.972975,759,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,0,0,0,0,0,0
9523,1,0,2813,2043536,0.13765356,2043536,0.13765356,0,2813,2043536,0.13765356,2043536,0.13765356,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9524,1,0,10402,4753680,0.21881995,4753680,0.21881995,0,10402,4753680,0.21881995,4753680,0.21881995,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9528,2,1311360,5296488,5357452,98.86207,5357452,98.86207,0,5295347,5357452,98.840775,5357452,98.840775,1265,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9529,2,2192430,5730391,5860140,97.785904,5860140,97.785904,0,5693109,5860140,97.14971,5860140,97.14971,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9531,2,677536,9022936,9105756,99.09047,9105756,99.09047,0,8998385,9105756,98.82085,9105756,98.82085,1402,47,1,26,20,0,0,0,0,0,20,0,0,20,0,0,0,0,0,13,1,12,0,0,0,0,0,0
9532,1,0,20885,4181326,0.4994827,4181326,0.4994827,0,20885,4181326,0.4994827,4181326,0.4994827,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9533,2,1090068,2746717,5830088,47.11279,5830088,47.11279,0,2746004,5830088,47.100555,5830088,47.100555,605,7,6,0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9536,2,1120120,2760968,6451618,42.79497,6451618,42.79497,0,2760255,6451618,42.78392,6451618,42.78392,633,7,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9539,2,1088702,2730980,6780824,40.275043,6780824,40.275043,0,2730267,6780824,40.26453,6780824,40.26453,620,8,8,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9540,2,1060016,2724409,13166874,20.691387,13166874,20.691387,0,2723696,13166874,20.685972,13166874,20.685972,626,9,7,0,0,0,0,0,2,0,7,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
9541,2,1079140,1846645,20546006,8.987854,20546006,8.987854,0,1845932,20546006,8.984384,20546006,8.984384,1030,8,7,0,0,0,0,0,0,1,7,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9544,2,0,136062,9846128,1.3818833,9846128,1.3818833,0,136062,9846128,1.3818833,9846128,1.3818833,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9545,2,218560,1185377,2828986,41.901127,3047546,38.896114,0,966431,2828986,34.161747,2828986,34.161747,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9548,2,321010,741190,1622808,45.6733,1622808,45.6733,0,741190,1622808,45.6733,1622808,45.6733,266,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9550,2,0,1312172,22380544,5.8630033,22380544,5.8630033,0,1313428,22380544,5.868615,22380544,5.868615,2156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9551,2,0,6796051,22380544,30.365889,22380544,30.365889,0,6562518,22380544,29.322422,22380544,29.322422,2372,39,21,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,38,21,0,0,0,16,1,0,0
9552,2,46444,631457,4526924,13.94892,4526924,13.94892,0,584939,4526924,12.921334,4526924,12.921334,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9555,2,46444,669798,4199084,15.95105,4199084,15.95105,0,623280,4199084,14.843237,4199084,14.843237,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9556,2,513616,855861,2637746,32.44668,2637746,32.44668,0,855861,2637746,32.44668,2637746,32.44668,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9560,2,188508,1521863,7517098,20.245354,7517098,20.245354,0,909818,7517098,12.103314,7517098,12.103314,807,24,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0
9561,2,292324,1988798,5931172,33.531284,5931172,33.531284,0,1984150,5931172,33.45292,5931172,33.45292,817,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9563,2,1213008,2880513,4055654,71.02462,4055654,71.02462,0,2877829,4055654,70.95845,4055654,70.95845,342,9,1,0,8,0,0,0,0,0,8,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9564,2,95620,2215856,6189346,35.801132,6189346,35.801132,0,411893,6189346,6.654871,6189346,6.654871,728,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0
9567,2,28686,605090,2009386,30.113178,2009386,30.113178,0,479759,2009386,23.8759,2009386,23.8759,593,10,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9569,1,0,1340721,22380544,5.990565,22380544,5.990565,0,1405886,22380544,6.2817335,22380544,6.2817335,2370,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,158,0,0,0,0,0,0,0
9570,1,0,2692,22380544,0.012028305,22380544,0.012028305,0,2692,22380544,0.012028305,22380544,0.012028305,9516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9585,1,0,2074,1737552,0.11936334,1737552,0.11936334,0,2074,1737552,0.11936334,1737552,0.11936334,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9589,2,307350,456976,1208910,37.800663,1516260,30.138367,0,194555,1208910,16.093424,1208910,16.093424,544,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
9590,1,0,17318,1088702,1.5907016,1088702,1.5907016,0,17318,1088702,1.5907016,1088702,1.5907016,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9592,3,0,23304,1599586,1.456877,1599586,1.456877,0,23304,1599586,1.456877,1599586,1.456877,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
